ID,Target_Form_ID,Source_Form_ID,Comment,Source,Source_relation,Source_word,Source_meaning,Source_certain,Source_languoid,Source_languoid_glottocode
306,SeliceRomani-4-321-1,,,,immediate,csukló,joint; wrist,yes,Hungarian,hung1274
307,SeliceRomani-4-331-1,,,,immediate,burr-nə,a handful,yes,Armenian,nucl1235
308,SeliceRomani-4-38-1,,,,immediate,angušt,"finger, toe?",yes,Persian,west2369
309,SeliceRomani-4-34-1,,,,immediate,angušt,"finger, toe?",yes,Persian,west2369
310,SeliceRomani-4-351-2,,,,immediate,comb,thigh; haunch,yes,Hungarian,hung1274
311,SeliceRomani-4-36-1,,,,immediate,térgy,knee,yes,Hungarian,hung1274
312,SeliceRomani-4-35-1,,,,immediate,*bi-ḍa,lump etc.,yes,Munda,
313,SeliceRomani-4-37-1,,,,immediate,*bi-ḍa,lump etc.,yes,Munda,
314,SeliceRomani-4-371-1,,,,immediate,boka,ankle,yes,Hungarian,hung1274
315,SeliceRomani-12-76-1,,,,immediate,sarok (sark-),"heel (body part); heel (on shoes); corner, nook",yes,Hungarian,hung1274
316,SeliceRomani-4-372-1,,,,immediate,sarok (sark-),"heel (body part); heel (on shoes); corner, nook",yes,Hungarian,hung1274
317,SeliceRomani-12-353-2,,,,immediate,sarok (sark-),"heel (body part); heel (on shoes); corner, nook",yes,Hungarian,hung1274
318,SeliceRomani-4-374-1,,,,immediate,nyom,footprint,yes,Hungarian,hung1274
319,SeliceRomani-4-374-2,,,,immediate,lípís,"step, footstep",yes,Hungarian,hung1274
320,SeliceRomani-4-38-2,,,,immediate,*paprečka,"claw, clutch, talon",yes,Slovak,slov1269
321,SeliceRomani-4-392-1,,,,immediate,szárny,wing,yes,Hungarian,hung1274
322,SeliceRomani-4-393-1,,,,immediate,parr,not indicated,yes,Persian,west2369
323,SeliceRomani-4-4-2,,,,immediate,mell,breast; cheast,yes,Hungarian,hung1274
324,SeliceRomani-4-43-1,,,,immediate,*puppa,navel,yes,Hungarian,hung1274
325,SeliceRomani-4-441-1,,,,immediate,tüdő,lung,yes,Hungarian,hung1274
326,SeliceRomani-4-45-1,,Source word unidentifiable,,immediate,,?,yes,Unidentified,
327,SeliceRomani-4-45-2,,,,immediate,máj,liver,yes,Hungarian,hung1274
328,SeliceRomani-4-451-1,,,,immediate,*veső,kidney,yes,Hungarian,hung1274
329,SeliceRomani-4-452-1,,,,immediate,слезинка,little spleen [diminutive],yes,Macedonian,mace1250
330,SeliceRomani-4-46-1,,,,immediate,gyomor (gyomr-),stomach,yes,Hungarian,hung1274
331,SeliceRomani-4-462-1,,,,immediate,derék (derek-),waist; loins,yes,Hungarian,hung1274
332,SeliceRomani-4-463-1,,,,immediate,bok,"hip (external, not the bone)",no,Slovak,slov1269
333,SeliceRomani-4-463-1,,,,immediate,bok,"hip (external, not the bone)",no,Czech,czec1258
334,SeliceRomani-4-463-2,,,,immediate,forgó,"whirling, rotary, pivotal",yes,Hungarian,hung1274
335,SeliceRomani-4-47-1,,,,immediate,míh,womb,yes,Hungarian,hung1274
336,SeliceRomani-4-492-1,,,,immediate,kar,penis,yes,Albanian,tosk1239
337,SeliceRomani-4-51-1,,,,immediate,lílegz-ik,to breathe,yes,Hungarian,hung1274
338,SeliceRomani-4-52-1,,,,immediate,ásítoz-ik,to yawn,yes,Hungarian,hung1274
339,SeliceRomani-4-521-1,,,,immediate,csukl-ik,to hiccough,yes,Hungarian,hung1274
340,SeliceRomani-4-99907-1,,,,immediate,αγκάλι [angáli],"embrace, bossom, [in PL:] lap",yes,Greek,mode1248
341,SeliceRomani-4-53-1,,,,immediate,köhög,to cough,yes,Hungarian,hung1274
342,SeliceRomani-4-54-1,,,,immediate,trüszög,to sneeze,yes,Hungarian,hung1274
343,SeliceRomani-4-55-1,,,,immediate,iddzad,to perspire,yes,Hungarian,hung1274
344,SeliceRomani-4-612-1,,,,immediate,horsog,to snore,yes,Hungarian,hung1274
345,SeliceRomani-4-66-1,,,,immediate,χύν- [xín-],to ejaculate,yes,Greek,mode1248
346,SeliceRomani-4-68-2,,,,immediate,larz-,to shiver,yes,Persian,west2369
347,SeliceRomani-4-69-1,,,,immediate,fürd-ik,to bathe ITR,yes,Hungarian,hung1274
348,SeliceRomani-4-69-2,,,,immediate,füröszt,to bathe TR,yes,Hungarian,hung1274
349,SeliceRomani-4-741-1,,,,immediate,ílet,life,yes,Hungarian,hung1274
350,SeliceRomani-4-751-1,,,,immediate,tasan,to choke,yes,Kurdish,
351,SeliceRomani-4-76-1,,,,immediate,murda,to dead,yes,Persian,west2369
352,SeliceRomani-4-771-1,,,,immediate,dög,carcass,yes,Hungarian,hung1274
353,SeliceRomani-4-78-1,,,,immediate,temet,to bury,yes,Hungarian,hung1274
354,SeliceRomani-4-79-1,,,,immediate,sír,grave,yes,Hungarian,hung1274
355,SeliceRomani-4-82-1,,,,immediate,gyenge,"weak, frail",yes,Hungarian,hung1274
356,SeliceRomani-4-841-1,,,,immediate,láz,fever,yes,Hungarian,hung1274
357,SeliceRomani-4-843-1,,,,immediate,nátha,cold,no,Slovak,slov1269
358,SeliceRomani-4-843-1,,,,immediate,nátha,cold,no,Hungarian,hung1274
359,SeliceRomani-4-85-1,,,,immediate,seb,"wound, sore",yes,Hungarian,hung1274
360,SeliceRomani-4-85-2,,,,immediate,baleset,accident; injury,yes,Hungarian,hung1274
361,SeliceRomani-4-8541-1,,,,immediate,kapar,to scratch,yes,Hungarian,hung1274
362,SeliceRomani-4-855-1,,,,immediate,hólag,"blister, bladder",yes,Hungarian,hung1274
363,SeliceRomani-4-856-1,,,,immediate,himlő,small-pox,yes,Hungarian,hung1274
364,SeliceRomani-4-857-1,,,,immediate,genny,pus,yes,Hungarian,hung1274
365,SeliceRomani-4-858-1,,,,immediate,jel,"sign, mark",yes,Hungarian,hung1274
366,SeliceRomani-4-87-1,,,,immediate,orvos,physician,yes,Hungarian,hung1274
367,SeliceRomani-4-88-1,,,,immediate,orvosság,"medicine, drug",yes,Hungarian,hung1274
368,SeliceRomani-4-88-2,,,,immediate,gyógyszer,"medicine, drug",yes,Hungarian,hung1274
369,SeliceRomani-4-89-1,,,,immediate,míreg (mírg-),poison,yes,Hungarian,hung1274
370,SeliceRomani-4-91-1,,,,immediate,fáradt,tired,yes,Hungarian,hung1274
371,SeliceRomani-4-912-1,,,,immediate,pihen,to rest,yes,Hungarian,hung1274
372,SeliceRomani-4-92-1,,,,immediate,lusta,lazy,yes,Hungarian,hung1274
373,SeliceRomani-4-93-1,,,,immediate,kopasz,bald,yes,Hungarian,hung1274
374,SeliceRomani-4-94-1,,,,immediate,béna,lame,yes,Hungarian,hung1274
375,SeliceRomani-12-74-1,,,,immediate,*bα-kα,not indicated,yes,Munda,
376,SeliceRomani-4-94-2,,,,immediate,*bα-kα,not indicated,yes,Munda,
377,SeliceRomani-4-96-1,,,,immediate,níma,mute,yes,Hungarian,hung1274
378,SeliceRomani-5-122-1,,,,immediate,ялов,"barren, sterile, fruitless",yes,Bulgarian,bulg1262
379,SeliceRomani-5-123-1,,,,immediate,írett,ripe; mature,yes,Hungarian,hung1274
380,SeliceRomani-5-125-1,,,,immediate,posvadt,rotten,yes,Hungarian,hung1274
381,SeliceRomani-9-33-1,,,,immediate,car et-,?,yes,Burushaski,buru1296
382,SeliceRomani-5-16-2,,,,immediate,car et-,?,yes,Burushaski,buru1296
383,SeliceRomani-5-18-1,,,,immediate,rág,"to bite; chew, champ, gnaw, munch, nibble",yes,Hungarian,hung1274
384,SeliceRomani-5-18-2,,,,immediate,zsuvacskáz,to chew a chewing gum,yes,Hungarian,hung1274
385,SeliceRomani-5-19-1,,,,immediate,tasa(ndin),to strangle,yes,Kurdish,
386,SeliceRomani-5-25-1,,,,immediate,péć,oven,no,Croatian,croa1245
387,SeliceRomani-5-25-1,,,,immediate,péć,oven,no,Serbian,serb1264
388,SeliceRomani-5-25-2,,,,immediate,kemence,oven,yes,Hungarian,hung1274
389,SeliceRomani-5-26-2,,,,immediate,serpenyő,"pan; stew-pan, shallow pot",yes,Hungarian,hung1274
390,SeliceRomani-5-27-2,,,,immediate,kávéfőző,coffee machine,yes,Hungarian,hung1274
391,SeliceRomani-5-28-1,,,,immediate,palacinkasütő,"pan, pancake pan",yes,Hungarian,hung1274
392,SeliceRomani-5-32-1,,,,immediate,tányír,plate,yes,Hungarian,hung1274
393,SeliceRomani-5-33-1,,,,immediate,*cāṭṭa (etc.),?,yes,Dravidian,
394,SeliceRomani-5-31-1,,,,immediate,*cāṭṭa (etc.),?,yes,Dravidian,
395,SeliceRomani-5-34-1,,,,immediate,korsó,"jug, pitcher",yes,Hungarian,hung1274
396,SeliceRomani-5-35-1,,,,immediate,*kučí,earthenware jug/pitcher (?),yes,Persian,west2369
397,SeliceRomani-8-26-1,,,,immediate,villa,fork; pitchfork,yes,Hungarian,hung1274
398,SeliceRomani-5-39-1,,,,immediate,villa,fork; pitchfork,yes,Hungarian,hung1274
399,SeliceRomani-5-391-1,,,,immediate,fogó,"tongs; grip, shaft, haft, handle",yes,Hungarian,hung1274
400,SeliceRomani-5-42-1,,,,immediate,reggeli,of the morning [adjective]; breakfast [noun],yes,Hungarian,hung1274
401,SeliceRomani-5-43-1,,,,immediate,ebíd,lunch,yes,Hungarian,hung1274
402,SeliceRomani-5-45-1,,,,immediate,vacsora,supper,yes,Hungarian,hung1274
403,SeliceRomani-5-47-1,,,,immediate,szitál,"to sieve, sift",yes,Hungarian,hung1274
404,SeliceRomani-5-48-2,,,,immediate,pucol,to scrape,yes,Hungarian,hung1274
405,SeliceRomani-5-49-1,,,,immediate,kever,"to mix, stir",yes,Hungarian,hung1274
406,SeliceRomani-5-99908-1,,,,immediate,ἄρμη [ármi],"pickled cabbage, sauerkraut",yes,Greek,mode1248
407,SeliceRomani-5-53-1,,,,immediate,kovász,"ferment, yeast",yes,Hungarian,hung1274
408,SeliceRomani-5-54-1,,,,immediate,dagaszt,to knead,yes,Hungarian,hung1274
409,SeliceRomani-5-56-1,,,,immediate,gyúr,"to knead; pug, blunge; massage",yes,Hungarian,hung1274
410,SeliceRomani-5-54-2,,,,immediate,gyúr,"to knead; pug, blunge; massage",yes,Hungarian,hung1274
411,SeliceRomani-10-15-3,,,,immediate,gyúr,"to knead; pug, blunge; massage",yes,Hungarian,hung1274
412,SeliceRomani-5-56-3,,,,immediate,őröl,to grind,yes,Hungarian,hung1274
413,SeliceRomani-5-57-1,,,,immediate,млин,mill,yes,Macedonian,mace1250
414,SeliceRomani-5-63-2,,,,immediate,kóbász,(a kind of) sausage,yes,Hungarian,hung1274
415,SeliceRomani-5-64-1,,,,immediate,ζουμί [zumí],soup,yes,Greek,mode1248
416,SeliceRomani-5-65-1,,,,immediate,ződsíg,greenness; vegetables; nonsense,yes,Hungarian,hung1274
417,SeliceRomani-5-66-1,,,,immediate,bab,bean,yes,Hungarian,hung1274
418,SeliceRomani-5-7-1,,,,immediate,krumpli,potato,yes,Hungarian,hung1274
419,SeliceRomani-5-71-1,,,,immediate,gyümőcs,fruit,yes,Hungarian,hung1274
420,SeliceRomani-8-55-2,,,,immediate,fentó,loppings?,yes,Hungarian,hung1274
421,SeliceRomani-5-75-1,,,,immediate,füge,fig,yes,Hungarian,hung1274
422,SeliceRomani-8-67-1,,,,immediate,szőlő,grape; vine,yes,Hungarian,hung1274
423,SeliceRomani-5-76-1,,,,immediate,szőlő,grape; vine,yes,Hungarian,hung1274
424,SeliceRomani-5-78-1,,,,immediate,oliva,olive,no,Czech,czec1258
425,SeliceRomani-5-78-1,,,,immediate,oliva,olive,no,Slovak,slov1269
426,SeliceRomani-5-78-1,,,,immediate,oliva,olive,no,Hungarian,hung1274
427,SeliceRomani-5-79-1,,,,immediate,olaj,oil,yes,Hungarian,hung1274
428,SeliceRomani-5-791-1,,Source word unidentifiable,,immediate,,?,no,Munda,
429,SeliceRomani-5-791-1,,Source word unidentifiable,,immediate,,?,no,Dravidian,
430,SeliceRomani-5-82-1,,,,immediate,pepř,black pepper,yes,Czech,czec1258
431,SeliceRomani-5-821-1,,,,immediate,paprika,"paprika, pepper",no,Czech,czec1258
432,SeliceRomani-5-821-1,,,,immediate,paprika,"paprika, pepper",no,Slovak,slov1269
433,SeliceRomani-5-821-1,,,,immediate,paprika,"paprika, pepper",no,Hungarian,hung1274
434,SeliceRomani-5-84-1,,,,immediate,míz,honey,yes,Hungarian,hung1274
435,SeliceRomani-5-85-1,,,,immediate,cukor (cukr-),sugar,yes,Hungarian,hung1274
436,SeliceRomani-5-88-1,,,,immediate,sajt,cheese,yes,Hungarian,hung1274
437,SeliceRomani-5-9-1,,,,immediate,ital,"drink, beverage",yes,Hungarian,hung1274
438,SeliceRomani-5-92-1,,,,immediate,mol,wine,yes,Persian,west2369
439,SeliceRomani-5-93-1,,,,immediate,sör,beer,yes,Hungarian,hung1274
440,SeliceRomani-5-97-1,,,,immediate,tojás,egg,yes,Hungarian,hung1274
441,SeliceRomani-5-97-2,,,,immediate,eṇḍá (etc.),egg,yes,Munda,
442,SeliceRomani-6-11-1,,,,immediate,uḍu (etc.),to dress,yes,Dravidian,
443,SeliceRomani-6-13-1,,,,immediate,szabó,tailor,yes,Hungarian,hung1274
444,SeliceRomani-6-13-2,,,,immediate,varró,sewing; tailor,yes,Hungarian,hung1274
445,SeliceRomani-6-21-1,,,,immediate,anyag,"material, matter, stuff, substance",yes,Hungarian,hung1274
446,SeliceRomani-6-22-1,,,,immediate,gyapjús anyag,woolen stuff,yes,Hungarian,hung1274
447,SeliceRomani-6-22-2,,,,immediate,gyapjúanyag,woolen stuff,yes,Hungarian,hung1274
448,SeliceRomani-6-23-1,,,,immediate,vászon (vászn-),linen; canvas,yes,Hungarian,hung1274
449,SeliceRomani-6-24-1,,,,immediate,памук,cotton,yes,Bulgarian,bulg1262
450,SeliceRomani-6-25-1,,,,immediate,selyem (selym-),silk,yes,Hungarian,hung1274
451,SeliceRomani-6-28-1,,,,immediate,bunda,"fur, fur coat",yes,Hungarian,hung1274
452,SeliceRomani-6-33-1,,,,immediate,köt,"to bind; plait, brad; knit",yes,Hungarian,hung1274
453,SeliceRomani-6-36-1,,Source word unidentifiable,,immediate,,?,yes,Unidentified,
454,SeliceRomani-6-38-1,,,,immediate,cérna,thread,yes,Hungarian,hung1274
455,SeliceRomani-9-89-1,,,,immediate,fest,to dye; paint; put on make up,yes,Hungarian,hung1274
456,SeliceRomani-6-39-1,,,,immediate,fest,to dye; paint; put on make up,yes,Hungarian,hung1274
457,SeliceRomani-6-41-1,,,,immediate,palásty,cloak,yes,Hungarian,hung1274
458,SeliceRomani-6-411-1,,,,immediate,köpeny,"cloak, mantle, coat",yes,Hungarian,hung1274
459,SeliceRomani-6-45-1,,,,immediate,gallír,collar,yes,Hungarian,hung1274
460,SeliceRomani-6-46-1,,Source word unidentifiable,,immediate,,skirt,yes,Slavic,
461,SeliceRomani-6-48-1,,,,immediate,xälaf,trousers?,yes,Ossetian,osse1243
462,SeliceRomani-6-49-1,,,,immediate,zokni,sock,yes,Hungarian,hung1274
463,SeliceRomani-6-49-2,,,,immediate,harisnya,stocking,yes,Hungarian,hung1274
464,SeliceRomani-6-51-1,,,,immediate,topánka,shoe,no,Slovak,slov1269
465,SeliceRomani-6-51-1,,,,immediate,topánka,shoe,no,Hungarian,hung1274
466,SeliceRomani-6-52-1,,,,immediate,təréx,leather peasant shoes,yes,Armenian,nucl1235
467,SeliceRomani-6-54-1,,,,immediate,suszter,shoemaker,yes,Hungarian,hung1274
468,SeliceRomani-6-55-1,,,,immediate,kalap,hat,yes,Hungarian,hung1274
469,SeliceRomani-6-55-2,,,,immediate,sipka,cap,yes,Hungarian,hung1274
470,SeliceRomani-6-57-1,,,,immediate,szíj,belt; strap,yes,Hungarian,hung1274
471,SeliceRomani-6-58-1,,,,immediate,kesztyű,glove,yes,Hungarian,hung1274
472,SeliceRomani-6-59-1,,,,immediate,*fátyul,veil,yes,Hungarian,hung1274
473,SeliceRomani-6-62-1,,,,immediate,gomb,button,yes,Hungarian,hung1274
474,SeliceRomani-6-63-1,,,,immediate,špendlík,pin,no,Slovak,slov1269
475,SeliceRomani-6-63-1,,,,immediate,špendlík,pin,no,Czech,czec1258
476,SeliceRomani-6-63-2,,,,immediate,gömböstyű,pin,yes,Hungarian,hung1274
477,SeliceRomani-6-71-1,,,,immediate,dísz,"ornament, adornment",yes,Hungarian,hung1274
478,SeliceRomani-6-72-1,,,,immediate,šperk,jewel,no,Slovak,slov1269
479,SeliceRomani-6-72-1,,,,immediate,šperk,jewel,no,Czech,czec1258
480,SeliceRomani-6-73-1,,,,immediate,anguštarī,ring,yes,Persian,west2369
481,SeliceRomani-6-74-1,,,,immediate,karperec,bracelet,yes,Hungarian,hung1274
482,SeliceRomani-9-18-1,,,,immediate,lánc,chain; necklace,yes,Hungarian,hung1274
483,SeliceRomani-6-75-1,,,,immediate,lánc,chain; necklace,yes,Hungarian,hung1274
484,SeliceRomani-6-77-1,,,,immediate,*füngő,hanging; (drop) earring,yes,Hungarian,hung1274
485,SeliceRomani-6-79-1,,,,immediate,tetoválás,tatoo,yes,Hungarian,hung1274
486,SeliceRomani-6-81-1,,,,immediate,zsebkendő,handkerchief,yes,Hungarian,hung1274
487,SeliceRomani-6-81-2,,,,immediate,rongy,rag,yes,Hungarian,hung1274
488,SeliceRomani-6-82-1,,,,immediate,törűköző,towel,yes,Hungarian,hung1274
489,SeliceRomani-6-92-1,,,,immediate,kefe,brush,yes,Hungarian,hung1274
490,SeliceRomani-6-921-1,,,,immediate,konty,"chignon, bun",yes,Hungarian,hung1274
491,SeliceRomani-6-93-1,,,,immediate,beretva,razor,yes,Hungarian,hung1274
492,SeliceRomani-6-94-1,,,,immediate,kenőcs,ointment,yes,Hungarian,hung1274
493,SeliceRomani-6-95-1,,,,immediate,σαπούνι [sapúni],soap,yes,Greek,mode1248
494,SeliceRomani-6-96-1,,,,immediate,gyűkör,mirror,yes,Hungarian,hung1274
495,SeliceRomani-7-13-1,,,,immediate,gunyhó,"hut, shanty, hovel",yes,Hungarian,hung1274
496,SeliceRomani-7-14-1,,,,immediate,stan,tent,no,Slovak,slov1269
497,SeliceRomani-7-14-1,,,,immediate,stan,tent,no,Czech,czec1258
498,SeliceRomani-7-14-2,,,,immediate,sátor (sátr-),tent,yes,Hungarian,hung1274
499,SeliceRomani-7-15-1,,,,immediate,udvar,"yard, court",yes,Hungarian,hung1274
500,SeliceRomani-7-17-1,,,,immediate,konyha,kitchen,yes,Hungarian,hung1274
501,SeliceRomani-7-99904-1,,,,immediate,vendígszoba,guestroom,yes,Hungarian,hung1274
502,SeliceRomani-7-21-1,,,,immediate,соба,room,yes,Macedonian,mace1250
503,SeliceRomani-7-21-2,,,,immediate,helyisíg,room,yes,Hungarian,hung1274
504,SeliceRomani-7-22-2,,,,immediate,*kaputa,gate,yes,Hungarian,hung1274
505,SeliceRomani-7-221-1,,,,immediate,futro,doorpost,yes,Czech,czec1258
506,SeliceRomani-7-221-2,,,,immediate,zárubňa,doorpost,yes,Slovak,slov1269
507,SeliceRomani-7-23-1,,,,immediate,zár,"lock, latch",yes,Hungarian,hung1274
508,SeliceRomani-7-231-1,,,,immediate,retesz,"latch, door-bolt",yes,Hungarian,hung1274
509,SeliceRomani-7-231-2,,,,immediate,kallantyú,"fastener, latch",yes,Hungarian,hung1274
510,SeliceRomani-7-232-1,,,,immediate,lakat,(pad)lock,yes,Hungarian,hung1274
511,SeliceRomani-7-24-1,,,,immediate,ключ,key,yes,Bulgarian,bulg1262
512,SeliceRomani-7-25-1,,,,immediate,ablak,window,yes,Hungarian,hung1274
513,SeliceRomani-7-26-1,,,,immediate,palló,floor,yes,Hungarian,hung1274
514,SeliceRomani-7-27-1,,,,immediate,fal,wall,yes,Hungarian,hung1274
515,SeliceRomani-7-31-1,,,,immediate,kandalló,(decorative) fireplace in a room,yes,Hungarian,hung1274
516,SeliceRomani-7-32-1,,,,immediate,kályha,stove,yes,Hungarian,hung1274
517,SeliceRomani-7-33-1,,,,immediate,kímíny,chimney,yes,Hungarian,hung1274
518,SeliceRomani-7-37-1,,,,immediate,létra,ladder,yes,Hungarian,hung1274
519,SeliceRomani-7-42-1,,,,immediate,*odrŭ,bed,yes,South Slavic,
520,SeliceRomani-7-421-1,,,,immediate,перница,"pillow, cushion",yes,Macedonian,mace1250
521,SeliceRomani-7-422-1,,,,immediate,"pokróc, pakróc",blanket; rug,yes,Hungarian,hung1274
522,SeliceRomani-7-422-2,,,,immediate,takaró,blanket,yes,Hungarian,hung1274
523,SeliceRomani-7-422-3,,,,immediate,paplan,"quilt, duvet",yes,Hungarian,hung1274
524,SeliceRomani-7-43-1,,,,immediate,szék,chair,yes,Hungarian,hung1274
525,SeliceRomani-7-44-1,,,,immediate,σκαφίδι [skafídi],little/small trough,yes,Greek,mode1248
526,SeliceRomani-7-45-1,,,,immediate,lampa,lamp,no,Czech,czec1258
527,SeliceRomani-7-45-1,,,,immediate,lampa,lamp,no,Slovak,slov1269
528,SeliceRomani-7-45-1,,,,immediate,lampa,lamp,no,Hungarian,hung1274
529,SeliceRomani-7-45-2,,,,immediate,lampás,"lantern, lamppost, streetlamp, standard",yes,Hungarian,hung1274
530,SeliceRomani-7-46-1,,,,immediate,gyertya,candle,yes,Hungarian,hung1274
531,SeliceRomani-7-47-1,,,,immediate,póc,shelf,yes,Hungarian,hung1274
532,SeliceRomani-7-47-2,,,,immediate,polička,"little shelf, diminutive",no,Slovak,slov1269
533,SeliceRomani-7-47-2,,,,immediate,polička,"little shelf, diminutive",no,Czech,czec1258
534,SeliceRomani-7-47-3,,,,immediate,regál,shelf with compartments,no,Czech,czec1258
535,SeliceRomani-7-47-3,,,,immediate,regál,shelf with compartments,no,Slovak,slov1269
536,SeliceRomani-7-47-3,,,,immediate,regál,shelf with compartments,no,Hungarian,hung1274
537,SeliceRomani-7-48-1,,,,immediate,κοπάνα [kopána],trough,yes,Greek,mode1248
538,SeliceRomani-7-51-1,,,,immediate,szerha,roof,yes,Hungarian,hung1274
539,SeliceRomani-7-55-1,,,,immediate,gerenda,beam,yes,Hungarian,hung1274
540,SeliceRomani-7-56-1,,,,immediate,oszlop,"post, pole, column",yes,Hungarian,hung1274
541,SeliceRomani-7-57-1,,,,immediate,deszka,board,yes,Hungarian,hung1274
542,SeliceRomani-7-58-1,,,,immediate,klenba,arch,no,Slovak,slov1269
543,SeliceRomani-7-58-1,,,,immediate,klenba,arch,no,Czech,czec1258
544,SeliceRomani-19-99932-1,,,,immediate,pēṭṭa (etc.),"suburb, neighbourhood, market (etc.)",yes,Dravidian,
545,SeliceRomani-7-61-1,,,,immediate,kőműves,"mason, bricklayer",yes,Hungarian,hung1274
546,SeliceRomani-7-62-1,,,,immediate,tégla,brick,yes,Hungarian,hung1274
547,SeliceRomani-7-63-1,,,,immediate,malta,mortar,no,Slovak,slov1269
548,SeliceRomani-7-63-1,,,,immediate,malta,mortar,no,Czech,czec1258
549,SeliceRomani-7-64-1,,,,immediate,válok,adobe,yes,Hungarian,hung1274
550,SeliceRomani-7-65-1,,,,immediate,tábor,camp,no,Czech,czec1258
551,SeliceRomani-7-65-1,,,,immediate,tábor,camp,no,Slovak,slov1269
552,SeliceRomani-7-65-1,,,,immediate,tábor,camp,no,Hungarian,hung1274
553,SeliceRomani-7-66-1,,,,immediate,hinta,swing,yes,Hungarian,hung1274
554,SeliceRomani-7-66-2,,,,immediate,hálóhinta,"hammock, lit. net-swing",yes,Hungarian,hung1274
555,SeliceRomani-8-13-1,,,,immediate,bāgh,garden,yes,Persian,west2369
556,SeliceRomani-8-16-1,,,,immediate,kerítís,fence,yes,Hungarian,hung1274
557,SeliceRomani-8-17-1,,,,immediate,járak,ditch,no,Croatian,croa1245
558,SeliceRomani-8-17-1,,,,immediate,járak,ditch,no,Serbian,serb1264
559,SeliceRomani-8-21-1,,,,immediate,szánt,to plough,yes,Hungarian,hung1274
560,SeliceRomani-8-22-1,,,,immediate,kapál,to dig,yes,Hungarian,hung1274
561,SeliceRomani-8-23-1,,,,immediate,ásó,spade,yes,Hungarian,hung1274
562,SeliceRomani-8-24-1,,,,immediate,lapát,shovel,yes,Hungarian,hung1274
563,SeliceRomani-8-25-1,,,,immediate,kapa,hoe,yes,Hungarian,hung1274
564,SeliceRomani-8-27-1,,,,immediate,gereble,rake,yes,Hungarian,hung1274
565,SeliceRomani-8-311-1,,,,immediate,mag,seed; grain; stone (of a fruit),yes,Hungarian,hung1274
566,SeliceRomani-8-99946-1,,,,immediate,*wα-ḍα,not indicated,yes,Munda,
567,SeliceRomani-8-32-1,,,,immediate,kaszál,to mow,yes,Hungarian,hung1274
568,SeliceRomani-8-33-1,,,,immediate,salló,sickle,yes,Hungarian,hung1274
569,SeliceRomani-8-41-1,,,,immediate,aratás,harvest,yes,Hungarian,hung1274
570,SeliceRomani-8-42-1,,,,immediate,gabona,grain,yes,Hungarian,hung1274
571,SeliceRomani-8-42-2,,,,immediate,szem,"eye; grain, corn, kernel",yes,Hungarian,hung1274
572,SeliceRomani-8-44-1,,,,immediate,arpa,barley,yes,Hungarian,hung1274
573,SeliceRomani-8-45-1,,,,immediate,rȏž,rye,no,Croatian,croa1245
